,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment
11716, Susan M Collins,2/26/2014,Spouse,MCK,McKesson Corporation (NYSE),,Purchase,1001,--
11717, Susan M Collins,2/26/2014,Spouse,RHT,"Red Hat, Inc. (NYSE)",,Purchase,1001,--
11718, Susan M Collins,2/26/2014,Spouse,ESRX,Express Scripts Holding Company (NASDAQ),,Sale (Partial),1001,--
15228, Shelley M Capito,4/5/2018,Spouse,PSX,Phillips 66,Stock,Purchase,1001,--
15229, Shelley M Capito,4/5/2018,Spouse,PII,Polaris Industries Inc.,Stock,Purchase,1001,--
15230, Shelley M Capito,4/5/2018,Spouse,PX,"Praxair, Inc.",Stock,Purchase,1001,--
11722, Susan M Collins,8/26/2016,Spouse,--,"Federal Farm Credit Bank 3133EFAS6
Rate/Coupon: 2.0%
Matures: 08/26/2019",Corporate Bond,Sale (Full),50001,--
11723, Susan M Collins,7/16/2021,Spouse,--,"ME St Housing Auth 56052FVT9
Rate/Coupon: 1.200%
Matures: 11/15/2028",Municipal Security,Purchase,15001,--
15231, Shelley M Capito,4/5/2018,Spouse,SYY,Sysco Corporation,Stock,Purchase,1001,--
15232, Shelley M Capito,4/5/2018,Spouse,MMM,3M Company,Stock,Purchase,1001,--
15233, Shelley M Capito,4/5/2018,Spouse,USB,U.S. Bancorp,Stock,Purchase,1001,--
15234, Shelley M Capito,4/5/2018,Spouse,UTX,United Technologies Corporation,Stock,Purchase,1001,--
15235, Shelley M Capito,4/5/2018,Spouse,VFC,V.F. Corporation,Stock,Purchase,1001,--
15236, Shelley M Capito,4/5/2018,Spouse,WMT,Walmart Inc.,Stock,Purchase,1001,--
15237, Shelley M Capito,4/5/2018,Spouse,WEC,"WEC Energy Group, Inc.",Stock,Purchase,1001,--
15238, Shelley M Capito,4/24/2018,Spouse,AL,Air Lease Corporation,Stock,Sale (Full),1001,--
15239, Shelley M Capito,4/24/2018,Spouse,BRK-B,Berkshire Hathaway Inc.,Stock,Sale (Full),15001,--
15240, Shelley M Capito,4/24/2018,Spouse,CME,CME Group Inc.,Stock,Sale (Full),15001,--
15241, Shelley M Capito,4/24/2018,Spouse,CHK,Chesapeake Energy Corporation,Stock,Sale (Full),1001,--
15242, Shelley M Capito,4/24/2018,Spouse,CLB,Core Laboratories N.V.,Stock,Sale (Full),1001,--
15243, Shelley M Capito,4/24/2018,Spouse,RHHBY,Roche Holding AG,Stock,Sale (Full),1001,--
15244, Shelley M Capito,4/24/2018,Spouse,KHC,The Kraft Heinz Company,Stock,Sale (Full),1001,--
11738, Susan M Collins,11/19/2019,Spouse,--,"Waterville ME 942231QM6
Rate/Coupon: 2.125%
Matures: 04/01/2024",Municipal Security,Purchase,15001,--
11739, Susan M Collins,11/20/2019,Spouse,--,"Portland ME Arpt Rev Green Bd 736564DZ5
Rate/Coupon: 4.000%
Matures: 01/01/2024",Municipal Security,Purchase,15001,--
15245, Shelley M Capito,4/24/2018,Spouse,IYE,iShares US Energy ETF,Stock,Sale (Full),15001,--
15246, Shelley M Capito,4/24/2018,Spouse,LULU,Lululemon Athletica Inc.,Stock,Sale (Full),1001,--
11742, Susan M Collins,8/26/2016,Spouse,--,"Federal Farm Credit Bank 3133EFAS6
Rate/Coupon: 2.0%
Matures: 08/26/2019",Corporate Bond,Sale (Full),50001,--
11743, Susan M Collins,3/4/2014,Spouse,RHT,"Red Hat, Inc. (NYSE)",,Purchase,1001,--
11744, Susan M Collins,3/7/2014,Spouse,GE,General Electric Company (NYSE),,Sale (Partial),1001,--
11745, Susan M Collins,3/7/2014,Spouse,SLB,Schlumberger Limited (NYSE),,Purchase,1001,--
11746, Susan M Collins,3/7/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Purchase,1001,--
11747, Susan M Collins,3/11/2014,Spouse,VRX,"Valeant Pharmaceuticals International, Inc. (NYSE)",,Purchase,1001,--
11748, Susan M Collins,3/11/2014,Spouse,ACE,ACE Limited (NYSE),,Sale (Partial),1001,--
11749, Susan M Collins,3/12/2014,Spouse,NWL,Newell Rubbermaid Inc. (NYSE),,Sale (Partial),1001,--
15247, Shelley M Capito,4/24/2018,Spouse,MS,Morgan Stanley,Stock,Sale (Full),1001,--
11751, Susan M Collins,3/4/2014,Spouse,RHT,"Red Hat, Inc. (NYSE)",,Purchase,1001,--
11752, Susan M Collins,3/7/2014,Spouse,GE,General Electric Company (NYSE),,Sale (Partial),1001,--
11753, Susan M Collins,3/7/2014,Spouse,SLB,Schlumberger Limited (NYSE),,Purchase,1001,--
11754, Susan M Collins,3/7/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Purchase,1001,--
11755, Susan M Collins,3/11/2014,Spouse,VRX,"Valeant Pharmaceuticals International, Inc. (NYSE)",,Purchase,1001,--
11756, Susan M Collins,3/11/2014,Spouse,ACE,ACE Limited (NYSE),,Sale (Partial),1001,--
11757, Susan M Collins,3/12/2014,Spouse,NWL,Newell Rubbermaid Inc. (NYSE),,Sale (Partial),1001,--
11758, Susan M Collins,2/1/2018,Spouse,--,"Wisconsin ST
Rate/Coupon: 2.550%
Matures: 05/01/2024",Municipal Security,Purchase,50001,--
15248, Shelley M Capito,4/24/2018,Spouse,NSRGY,Nestlé S.A.,Stock,Sale (Full),1001,--
15249, Shelley M Capito,4/24/2018,Spouse,UBSI,"United Bankshares, Inc.",Stock,Sale (Full),15001,--
15250, Shelley M Capito,4/24/2018,Spouse,VGK,Vanguard FTSE Europe ETF,Stock,Sale (Full),15001,--
15251, Shelley M Capito,4/24/2018,Spouse,AFL,Aflac Incorporated,Stock,Purchase,1001,--
15252, Shelley M Capito,4/24/2018,Spouse,T,AT&T Inc.,Stock,Purchase,1001,--
15253, Shelley M Capito,4/24/2018,Spouse,ABT,Abbott Laboratories,Stock,Purchase,1001,--
15254, Shelley M Capito,4/24/2018,Spouse,ACN,Accenture plc,Stock,Purchase,1001,--
11766, Susan M Collins,4/3/2014,Spouse,CRM,"Salesforce.com, Inc (NYSE)",,Sale (Partial),1001,--
11767, Susan M Collins,4/3/2014,Spouse,RHT,"Red Hat, Inc. (NYSE)",,Sale (Partial),1001,--
11768, Susan M Collins,4/3/2014,Spouse,CELG,Celgene Corporation (NASDAQ),,Sale (Partial),1001,--
11769, Susan M Collins,4/3/2014,Spouse,GM,General Motors Company (NYSE),,Sale (Partial),1001,--
11770, Susan M Collins,4/3/2014,Spouse,UTX,United Technologies Corp. (NYSE),,Purchase,1001,--
11771, Susan M Collins,4/3/2014,Spouse,M,"Macy's, Inc. (NYSE)",,Purchase,1001,--
11772, Susan M Collins,4/3/2014,Spouse,MSFT,Microsoft Corporation (NASDAQ),,Purchase,1001,--
11773, Susan M Collins,4/4/2014,Spouse,RHHBY,Roche Holding AG (OTC Markets),,Purchase,1001,--
11774, Susan M Collins,4/3/2014,Spouse,CELG,Celgene Corporation (NASDAQ),,Sale (Partial),1001,--
11775, Susan M Collins,4/3/2014,Spouse,CRM,"Salesforce.com, Inc (NYSE)",,Sale (Partial),1001,--
11776, Susan M Collins,6/19/2014,Spouse,AGCO,AGCO Corporation (NYSE),,Sale (Full),1001,--
11777, Susan M Collins,6/19/2014,Spouse,AIT,"Applied Industrial Technologies, Inc. (NYSE)",,Sale (Full),1001,--
11778, Susan M Collins,6/19/2014,Spouse,BMY,Bristol-Myers Squibb Company (NYSE),,Sale (Full),1001,--
11779, Susan M Collins,6/19/2014,Spouse,CMO,Capstead Mortgage Corp. (NYSE),,Sale (Full),1001,--
11780, Susan M Collins,6/19/2014,Spouse,C,Citigroup Inc. (NYSE),,Sale (Full),1001,--
11781, Susan M Collins,6/19/2014,Spouse,CR,Crane Co. (NYSE),,Sale (Full),1001,--
11782, Susan M Collins,6/19/2014,Spouse,FNF,"Fidelity National Financial, Inc. (NYSE)",,Sale (Full),1001,--
11783, Susan M Collins,6/19/2014,Spouse,AJG,Arthur J Gallagher & Co. (NYSE),,Sale (Full),1001,--
11784, Susan M Collins,6/19/2014,Spouse,GS,"The Goldman Sachs Group, Inc. (NYSE)",,Sale (Full),1001,--
11785, Susan M Collins,6/19/2014,Spouse,GOOGL,Google Inc. (NASDAQ),,Purchase,1001,--
11786, Susan M Collins,6/19/2014,Spouse,HFC,HollyFrontier Corporation (NYSE),,Sale (Full),1001,--
11787, Susan M Collins,6/19/2014,Spouse,LVS,Las Vegas Sands Corp. (NYSE),,Sale (Full),1001,--
11788, Susan M Collins,6/19/2014,Spouse,MPW,Medical Properties Trust Inc. (NYSE),,Sale (Full),1001,--
11789, Susan M Collins,6/19/2014,Spouse,MCHP,Microchip Technology Inc. (NASDAQ),,Purchase,1001,--
11790, Susan M Collins,6/19/2014,Spouse,OXY,Occidental Petroleum Corporation (NYSE),,Sale (Full),1001,--
11791, Susan M Collins,6/19/2014,Spouse,PRE,PartnerRe Ltd. (NYSE),,Sale (Full),1001,--
11792, Susan M Collins,6/19/2014,Spouse,PRGO,Perrigo Company Public Limited Company (NYSE),,Purchase,1001,--
11793, Susan M Collins,6/19/2014,Spouse,PNM,"PNM Resources, Inc. (NYSE)",,Sale (Full),1001,--
11794, Susan M Collins,6/19/2014,Spouse,PX,Praxair Inc. (NYSE),,Purchase,1001,--
11795, Susan M Collins,6/19/2014,Spouse,PG,The Procter & Gamble Company (NYSE),,Sale (Full),1001,--
11796, Susan M Collins,6/19/2014,Spouse,ROC,"Rockwood Holdings, Inc. (NYSE)",,Sale (Full),1001,--
11797, Susan M Collins,6/19/2014,Spouse,ROP,Roper Industries Inc. (NYSE),,Purchase,1001,--
11798, Susan M Collins,6/19/2014,Spouse,SBGI,"Sinclair Broadcast Group, Inc. (NASDAQ)",,Sale (Full),1001,--
11799, Susan M Collins,6/19/2014,Spouse,SRCL,"Stericycle, Inc. (NASDAQ)",,Purchase,1001,--
11800, Susan M Collins,6/19/2014,Spouse,TCAP,Triangle Capital Corporation (NYSE),,Sale (Full),1001,--
11801, Susan M Collins,6/19/2014,Spouse,UPS,"United Parcel Service, Inc. (NYSE)",,Sale (Full),1001,--
11802, Susan M Collins,6/19/2014,Spouse,WMT,Wal-Mart Stores Inc. (NYSE),,Sale (Full),1001,--
11803, Susan M Collins,6/19/2014,Spouse,WCN,Waste Connections Inc. (NYSE),,Purchase,1001,--
11804, Susan M Collins,6/19/2014,Spouse,WY,Weyerhaeuser Co. (NYSE),,Sale (Full),1001,--
11805, Susan M Collins,6/19/2014,Spouse,LMGEX,Legg Mason Batterymarch Intl Eq C (NASDAQ),,Sale (Full),15001,--
11806, Susan M Collins,1/30/2014,Spouse,CVS,CVS Caremark Corporation (NYSE),,Purchase,1001,--
11807, Susan M Collins,1/30/2014,Spouse,HON,Honeywell International Inc. (NYSE),,Purchase,1001,--
11808, Susan M Collins,1/30/2014,Spouse,MSFT,Microsoft Corporation (NASDAQ),,Purchase,1001,--
11809, Susan M Collins,1/30/2014,Spouse,GM,General Motors Company (NYSE),,Sale (Partial),1001,--
11810, Susan M Collins,1/30/2014,Spouse,CELG,Celgene Corporation (NASDAQ),,Sale (Partial),1001,--
11811, Susan M Collins,1/30/2014,Spouse,REGN,"Regeneron Pharmaceuticals, Inc. (NASDAQ)",,Sale (Partial),1001,--
11812, Susan M Collins,1/24/2014,Spouse,GE,General Electric Company (NYSE),,Sale (Partial),1001,--
11813, Susan M Collins,1/24/2014,Spouse,CRM,"Salesforce.com, Inc (NYSE)",,Purchase,1001,--
11814, Susan M Collins,1/24/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Purchase,1001,--
11815, Susan M Collins,1/28/2014,Spouse,EBAY,eBay Inc. (NASDAQ),,Sale (Partial),1001,--
11816, Susan M Collins,1/29/2014,Spouse,C,"Citigroup, Inc. (NYSE)",,Sale (Partial),1001,--
11817, Susan M Collins,1/29/2014,Spouse,C,"Citigroup, Inc. (NYSE)",,Sale (Partial),1001,--
11818, Susan M Collins,1/29/2014,Spouse,MSFT,Microsoft Corporation (NASDAQ),,Purchase,1001,--
11819, Susan M Collins,1/31/2017,Spouse,--,"Federal Farm Credit Bank 3133EGU94
Rate/Coupon: 2.300%
Matures: 12/14/2022",Corporate Bond,Purchase,15001,--
11820, Susan M Collins,6/19/2014,Spouse,AGCO,AGCO Corporation (NYSE),,Sale (Full),1001,--
11821, Susan M Collins,6/19/2014,Spouse,AIT,"Applied Industrial Technologies, Inc. (NYSE)",,Sale (Full),1001,--
11822, Susan M Collins,6/19/2014,Spouse,BMY,Bristol-Myers Squibb Company (NYSE),,Sale (Full),1001,--
11823, Susan M Collins,6/19/2014,Spouse,CMO,Capstead Mortgage Corp. (NYSE),,Sale (Full),1001,--
11824, Susan M Collins,6/19/2014,Spouse,C,Citigroup Inc. (NYSE),,Sale (Full),1001,--
11825, Susan M Collins,6/19/2014,Spouse,CR,Crane Co. (NYSE),,Sale (Full),1001,--
11826, Susan M Collins,6/19/2014,Spouse,FNF,"Fidelity National Financial, Inc. (NYSE)",,Sale (Full),1001,--
11827, Susan M Collins,6/19/2014,Spouse,AJG,Arthur J Gallagher & Co. (NYSE),,Sale (Full),1001,--
11828, Susan M Collins,6/19/2014,Spouse,GS,"The Goldman Sachs Group, Inc. (NYSE)",,Sale (Full),1001,--
11829, Susan M Collins,6/19/2014,Spouse,GOOGL,Google Inc. (NASDAQ),,Purchase,1001,--
11830, Susan M Collins,6/19/2014,Spouse,HFC,HollyFrontier Corporation (NYSE),,Sale (Full),1001,--
11831, Susan M Collins,6/19/2014,Spouse,LVS,Las Vegas Sands Corp. (NYSE),,Sale (Full),1001,--
11832, Susan M Collins,6/19/2014,Spouse,MPW,Medical Properties Trust Inc. (NYSE),,Sale (Full),1001,--
11833, Susan M Collins,6/19/2014,Spouse,MCHP,Microchip Technology Inc. (NASDAQ),,Purchase,1001,--
11834, Susan M Collins,6/19/2014,Spouse,OXY,Occidental Petroleum Corporation (NYSE),,Sale (Full),1001,--
11835, Susan M Collins,6/19/2014,Spouse,PRE,PartnerRe Ltd. (NYSE),,Sale (Full),1001,--
11836, Susan M Collins,6/19/2014,Spouse,PRGO,Perrigo Company Public Limited Company (NYSE),,Purchase,1001,--
11837, Susan M Collins,6/19/2014,Spouse,PNM,"PNM Resources, Inc. (NYSE)",,Sale (Full),1001,--
11838, Susan M Collins,6/19/2014,Spouse,PX,Praxair Inc. (NYSE),,Purchase,1001,--
11839, Susan M Collins,6/19/2014,Spouse,PG,The Procter & Gamble Company (NYSE),,Sale (Full),1001,--
11840, Susan M Collins,6/19/2014,Spouse,ROC,"Rockwood Holdings, Inc. (NYSE)",,Sale (Full),1001,--
11841, Susan M Collins,6/19/2014,Spouse,ROP,Roper Industries Inc. (NYSE),,Purchase,1001,--
11842, Susan M Collins,6/19/2014,Spouse,SBGI,"Sinclair Broadcast Group, Inc. (NASDAQ)",,Sale (Full),1001,--
11843, Susan M Collins,6/19/2014,Spouse,SRCL,"Stericycle, Inc. (NASDAQ)",,Purchase,1001,--
11844, Susan M Collins,6/19/2014,Spouse,TCAP,Triangle Capital Corporation (NYSE),,Sale (Full),1001,--
11845, Susan M Collins,6/19/2014,Spouse,UPS,"United Parcel Service, Inc. (NYSE)",,Sale (Full),1001,--
11846, Susan M Collins,6/19/2014,Spouse,WMT,Wal-Mart Stores Inc. (NYSE),,Sale (Full),1001,--
11847, Susan M Collins,6/19/2014,Spouse,WCN,Waste Connections Inc. (NYSE),,Purchase,1001,--
11848, Susan M Collins,6/19/2014,Spouse,WY,Weyerhaeuser Co. (NYSE),,Sale (Full),1001,--
11849, Susan M Collins,6/19/2014,Spouse,LMGEX,Legg Mason Batterymarch Intl Eq C (NASDAQ),,Sale (Full),15001,--
15255, Shelley M Capito,4/24/2018,Spouse,APD,"Air Products and Chemicals, Inc.",Stock,Purchase,1001,--
11851, Susan M Collins,7/16/2021,Spouse,--,"ME St Housing Auth 56052FVT9
Rate/Coupon: 1.200%
Matures: 11/15/2028",Municipal Security,Purchase,15001,--
11852, Susan M Collins,12/15/2014,Spouse,TOLLX,Deutsche Global Infrastructure A (NASDAQ),,Sale (Full),1001,--
15256, Shelley M Capito,4/24/2018,Spouse,AMGN,Amgen Inc.,Stock,Purchase,1001,--
15257, Shelley M Capito,4/24/2018,Spouse,ADI,"Analog Devices, Inc.",Stock,Purchase,1001,--
15258, Shelley M Capito,4/24/2018,Spouse,ADP,"Automatic Data Processing, Inc.",Stock,Purchase,1001,--
15259, Shelley M Capito,4/24/2018,Spouse,BDX,"Becton, Dickinson and Company",Stock,Purchase,1001,--
11857, Susan M Collins,4/7/2014,Spouse,HON,Honeywell International Inc. (NYSE),,Purchase,1001,--
11858, Susan M Collins,4/7/2014,Spouse,M,"Macy's, Inc. (NYSE)",,Purchase,1001,--
11859, Susan M Collins,4/9/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Sale (Partial),1001,--
11860, Susan M Collins,4/9/2014,Spouse,AMZN,Amazon.com Inc. (NASDAQ),,Sale (Partial),1001,--
11861, Susan M Collins,4/8/2014,Spouse,CAT,Caterpillar Inc. (NYSE),,Sale (Partial),1001,--
11862, Susan M Collins,3/14/2014,Spouse,AEP,"American Electric Power Co., Inc. (NYSE)",,Sale (Partial),1001,--
11863, Susan M Collins,3/19/2014,Spouse,CRM,"Salesforce.com, Inc (NYSE)",,Sale (Partial),1001,--
11864, Susan M Collins,3/19/2014,Spouse,BA,The Boeing Company (NYSE),,Purchase,1001,--
11865, Susan M Collins,3/18/2014,Spouse,AIG,"American International Group, Inc. (NYSE)",,Sale (Partial),1001,--
15260, Shelley M Capito,4/24/2018,Spouse,BLK,"BlackRock, Inc.",Stock,Purchase,1001,--
15261, Shelley M Capito,4/24/2018,Spouse,CVX,Chevron Corporation,Stock,Purchase,1001,--
15262, Shelley M Capito,4/24/2018,Spouse,CB,Chubb Limited,Stock,Purchase,1001,--
11869, Susan M Collins,2/6/2014,Spouse,CMCSA,Comcast Corporation (NASDAQ),,Purchase,1001,--
11870, Susan M Collins,2/6/2014,Spouse,HON,Honeywell International Inc. (NYSE),,Purchase,1001,--
11871, Susan M Collins,2/6/2014,Spouse,MSFT,Microsoft Corporation (NASDAQ),,Purchase,1001,--
11872, Susan M Collins,2/6/2014,Spouse,MCK,McKesson Corporation (NYSE),,Purchase,1001,--
11873, Susan M Collins,2/6/2014,Spouse,CVX,Chevron Corporation (NYSE),,Sale (Partial),1001,--
11874, Susan M Collins,2/7/2014,Spouse,BA,The Boeing Company (NYSE),,Sale (Partial),1001,--
11875, Susan M Collins,1/31/2014,Spouse,GE,General Electric Company (NYSE),,Sale (Partial),1001,--
11876, Susan M Collins,2/4/2014,Spouse,CP,Canadian Pacific Railway Limited (NYSE),,Purchase,1001,--
11877, Susan M Collins,2/4/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Purchase,1001,--
11878, Susan M Collins,2/4/2014,Spouse,BA,The Boeing Company (NYSE),,Sale (Partial),1001,--
11879, Susan M Collins,2/11/2014,Spouse,CRM,"Salesforce.com, Inc (NYSE)",,Purchase,1001,--
11880, Susan M Collins,2/11/2014,Spouse,NWSA,News Corporation (NASDAQ),,Sale (Partial),1001,--
11881, Susan M Collins,2/12/2014,Spouse,LNKD,LinkedIn Corporation (NYSE),,Sale (Partial),1001,--
11882, Susan M Collins,6/9/2015,Spouse,--,"Portland ME WTR DIST REV
Rate/Coupon: 3.0%
Matures: 11/01/2020",Municipal Security,Purchase,15001,--
11883, Susan M Collins,11/10/2014,Spouse,T,"AT&T, Inc. (NYSE)",,Sale (Full),1001,--
11884, Susan M Collins,11/10/2014,Spouse,ALL,The Allstate Corporation (NYSE),,Sale (Full),1001,--
11885, Susan M Collins,11/10/2014,Spouse,AMLP,Alerian MLP ETF (NYSEArca),,Sale (Full),1001,--
11886, Susan M Collins,11/10/2014,Spouse,APH,Amphenol Corporation (NYSE),,Purchase,15001,--
11887, Susan M Collins,11/10/2014,Spouse,AAPL,Apple Inc. (NASDAQ),,Purchase,1001,--
11888, Susan M Collins,11/10/2014,Spouse,CVX,Chevron Corporation (NYSE),,Sale (Full),1001,--
11889, Susan M Collins,11/10/2014,Spouse,COP,ConocoPhillips (NYSE),,Purchase,1001,--
11890, Susan M Collins,11/10/2014,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),,Purchase,1001,--
11891, Susan M Collins,11/10/2014,Spouse,XOM,Exxon Mobil Corporation (NYSE),,Purchase,1001,--
11892, Susan M Collins,11/10/2014,Spouse,GILD,Gilead Sciences Inc. (NASDAQ),,Purchase,1001,--
11893, Susan M Collins,11/10/2014,Spouse,INTC,Intel Corporation (NASDAQ),,Sale (Full),1001,--
11894, Susan M Collins,11/10/2014,Spouse,MET,"MetLife, Inc. (NYSE)",,Sale (Full),1001,--
11895, Susan M Collins,11/10/2014,Spouse,PCP,Precision Castparts Corp. (NYSE),,Purchase,15001,--
11896, Susan M Collins,11/10/2014,Spouse,RTN,Raytheon Company (NYSE),,Sale (Full),1001,--
11897, Susan M Collins,11/10/2014,Spouse,ROP,Roper Industries Inc. (NYSE),,Purchase,15001,--
11898, Susan M Collins,11/10/2014,Spouse,HSIC,"Henry Schein, Inc. (NASDAQ)",,Purchase,1001,--
11899, Susan M Collins,11/10/2014,Spouse,SRCL,"Stericycle, Inc. (NASDAQ)",,Purchase,15001,--
11900, Susan M Collins,11/10/2014,Spouse,TFX,Teleflex Incorporated (NYSE),,Purchase,15001,--
11901, Susan M Collins,11/10/2014,Spouse,TXN,Texas Instruments Inc. (NASDAQ),,Sale (Full),1001,--
11902, Susan M Collins,11/10/2014,Spouse,TWX,Time Warner Inc. (NYSE),,Sale (Full),1001,--
11903, Susan M Collins,11/10/2014,Spouse,FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",,Sale (Full),1001,--
11904, Susan M Collins,11/10/2014,Spouse,MFCDX,MainStay Marketfield C (NASDAQ),,Sale (Full),50001,--
11905, Susan M Collins,7/16/2021,Spouse,--,"ME St Housing Auth 56052FVT9
Rate/Coupon: 1.200%
Matures: 11/15/2028",Municipal Security,Purchase,15001,--
15263, Shelley M Capito,4/24/2018,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Purchase,1001,--
15264, Shelley M Capito,4/24/2018,Spouse,CLX,The Clorox Company,Stock,Purchase,1001,--
11908, Susan M Collins,11/10/2014,Spouse,T,"AT&T, Inc. (NYSE)",,Sale (Full),1001,--
11909, Susan M Collins,11/10/2014,Spouse,ALL,The Allstate Corporation (NYSE),,Sale (Full),1001,--
11910, Susan M Collins,11/10/2014,Spouse,AMLP,Alerian MLP ETF (NYSEArca),,Sale (Full),1001,--
11911, Susan M Collins,11/10/2014,Spouse,APH,Amphenol Corporation (NYSE),,Purchase,15001,--
11912, Susan M Collins,11/10/2014,Spouse,AAPL,Apple Inc. (NASDAQ),,Purchase,1001,--
11913, Susan M Collins,11/10/2014,Spouse,CVX,Chevron Corporation (NYSE),,Sale (Full),1001,--
11914, Susan M Collins,11/10/2014,Spouse,COP,ConocoPhillips (NYSE),,Purchase,1001,--
11915, Susan M Collins,11/10/2014,Spouse,DD,E. I. du Pont de Nemours and Company (NYSE),,Purchase,1001,--
11916, Susan M Collins,11/10/2014,Spouse,XOM,Exxon Mobil Corporation (NYSE),,Purchase,1001,--
11917, Susan M Collins,11/10/2014,Spouse,GILD,Gilead Sciences Inc. (NASDAQ),,Purchase,1001,--
11918, Susan M Collins,11/10/2014,Spouse,INTC,Intel Corporation (NASDAQ),,Sale (Full),1001,--
11919, Susan M Collins,11/10/2014,Spouse,MET,"MetLife, Inc. (NYSE)",,Sale (Full),1001,--
11920, Susan M Collins,11/10/2014,Spouse,PCP,Precision Castparts Corp. (NYSE),,Purchase,15001,--
11921, Susan M Collins,11/10/2014,Spouse,RTN,Raytheon Company (NYSE),,Sale (Full),1001,--
11922, Susan M Collins,11/10/2014,Spouse,ROP,Roper Industries Inc. (NYSE),,Purchase,15001,--
11923, Susan M Collins,11/10/2014,Spouse,HSIC,"Henry Schein, Inc. (NASDAQ)",,Purchase,1001,--
11924, Susan M Collins,11/10/2014,Spouse,SRCL,"Stericycle, Inc. (NASDAQ)",,Purchase,15001,--
11925, Susan M Collins,11/10/2014,Spouse,TFX,Teleflex Incorporated (NYSE),,Purchase,15001,--
11926, Susan M Collins,11/10/2014,Spouse,TXN,Texas Instruments Inc. (NASDAQ),,Sale (Full),1001,--
11927, Susan M Collins,11/10/2014,Spouse,TWX,Time Warner Inc. (NYSE),,Sale (Full),1001,--
11928, Susan M Collins,11/10/2014,Spouse,FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",,Sale (Full),1001,--
11929, Susan M Collins,11/10/2014,Spouse,MFCDX,MainStay Marketfield C (NASDAQ),,Sale (Full),50001,--
11930, Susan M Collins,2/20/2014,Spouse,AIG,"American International Group, Inc. (NYSE)",,Sale (Partial),1001,--
11931, Susan M Collins,2/19/2014,Spouse,FB,"Facebook, Inc. (NASDAQ)",,Purchase,1001,--
11932, Susan M Collins,2/13/2014,Spouse,MCK,McKesson Corporation (NYSE),,Purchase,1001,--
15265, Shelley M Capito,4/24/2018,Spouse,CL,Colgate-Palmolive Company,Stock,Purchase,1001,--
11934, Susan M Collins,3/9/2016,Spouse,--,"JPMorgan Chase & Co
Rate/Coupon: 2.55%
Matures: 03/01/2021",Corporate Bond,Purchase,15001,--
15266, Shelley M Capito,4/24/2018,Spouse,EV,Eaton Vance Corp.,Stock,Purchase,1001,--
11936, Susan M Collins,6/9/2021,Spouse,--,"Maine St 56052AE93
Rate/Coupon: 1.000%
Matures: 06/01/2024",Municipal Security,Purchase,50001,--
11937, Susan M Collins,4/3/2014,Spouse,CRM,"Salesforce.com, Inc (NYSE)",,Sale (Partial),1001,--
11938, Susan M Collins,4/3/2014,Spouse,RHT,"Red Hat, Inc. (NYSE)",,Sale (Partial),1001,--
11939, Susan M Collins,4/3/2014,Spouse,CELG,Celgene Corporation (NASDAQ),,Sale (Partial),1001,--
11940, Susan M Collins,4/3/2014,Spouse,GM,General Motors Company (NYSE),,Sale (Partial),1001,--
11941, Susan M Collins,4/3/2014,Spouse,UTX,United Technologies Corp. (NYSE),,Purchase,1001,--
11942, Susan M Collins,4/3/2014,Spouse,M,"Macy's, Inc. (NYSE)",,Purchase,1001,--
